################################################################################
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'euro - mps were acc ##ost ##ed by activists handing out a video accusing five european commissioners of corrupt ##ly col ##lu ##ding with big pharmaceutical firms in an attempt to destroy the alternative network of home ##opa ##thic and " natural medicines " , though it emerged that most home ##opa ##thic practice in the uk has been illegal for some years and proposed european regulatory changes do not material ##ly affect this .'
GOLD SEQ: 	 b'euro - mps were acc ##ost ##ed by activists handing out a video accusing five european commissioners of corrupt ##ly col ##lu ##ding with big pharmaceutical firms in an attempt to destroy the alternative network of home ##opa ##thic and " natural medicines " , though it emerged that most home ##opa ##thic practice in the uk has been illegal for some years and proposed european regulatory changes do not material ##ly affect this .'
PRED SEQ:	 b'euro - mps were criticized by activists handing out a video accusing five european commissioners of corrupt ##ly col ##lu ##ding with big pharmaceutical firms in an attempt to destroy the alternative network of home ##opa ##thic and " natural medicines " , though it emerged that most home ##opa ##thic practice in the uk has been illegal for some years and proposed european regulatory changes do not material ##ly affect this .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0009084178, 0.0009915398, 0.00049152697, 0.0002263886, 0.9702445, 0.9821832, 0.97169524, 3.0922095e-06, 0.0009992479, 3.0032782e-06, 8.08974e-07, 1.5200196e-06, 7.550552e-06, 9.926693e-06, 4.659099e-06, 4.9246783e-06, 3.7383004e-06, 1.5366132e-06, 0.008059201, 0.012718995, 2.4249219e-05, 7.559077e-05, 7.620204e-05, 1.3194153e-06, 0.00013374879, 2.1833227e-06, 2.3715747e-06, 2.0580433e-06, 5.339581e-06, 6.4622673e-06, 1.226511e-06, 6.373322e-05, 6.3558637e-06, 6.719123e-05, 1.8960977e-06, 9.800747e-07, 1.7458681e-06, 1.9280722e-06, 4.1334943e-06, 2.7692925e-06, 1.8234074e-06, 5.143059e-06, 3.3784274e-06, 1.0957551e-06, 9.155378e-07, 7.299279e-05, 2.1619774e-06, 0.00021968006, 1.7157795e-06, 2.441038e-05, 1.8061542e-06, 2.6425407e-06, 4.5849947e-06, 2.715618e-06, 9.752329e-07, 9.20156e-07, 5.6500885e-06, 2.3188304e-06, 1.9755234e-06, 0.00087050715, 2.9851712e-06, 1.5030538e-05, 1.7695888e-06, 2.001097e-06, 3.5629397e-05, 3.8117332e-06, 1.2174456e-06, 1.7253652e-06, 4.1951083e-05, 1.0909379e-05, 0.0010080814, 0.0035630385, 5.3809355e-05, 1.9129393e-05, 1.2751665e-06]
GOLD TOK: 	 []
PRED TOK: 	 [['criticized']]
################################################################################
IN SEQ: 	 b'the reason for this is that cast ##ilia ##n nationalism was the first to have been affected by the spanish crown during the revolt and war of the cast ##ilia ##n war of the communities against the spanish monarchy , between 152 ##0 and 152 ##1 .'
GOLD SEQ: 	 b'the reason for this is that cast ##ilia ##n nationalism was the first to have been affected by the spanish crown during the revolt and war of the cast ##ilia ##n war of the communities against the spanish monarchy , between 152 ##0 and 152 ##1 .'
PRED SEQ:	 b'the reason for this is that cast ##ilia ##n nationalism was the first to have been affected by the spanish crown during the revolt and war of the cast ##ilia ##n war of the communities against the spanish monarchy , between 152 ##0 and 152 ##1 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.008653519, 0.004773546, 9.4036244e-05, 0.0048167487, 0.039095886, 0.00036931632, 0.0017313508, 0.0027409876, 0.002299362, 0.40646505, 0.022656562, 0.0004813261, 0.013234603, 0.00028435607, 0.004485309, 0.00078889827, 0.30953202, 4.30234e-05, 1.3178472e-05, 0.000285263, 0.00013027979, 1.7943397e-05, 1.4250928e-05, 0.0018502576, 4.344688e-05, 0.00012069117, 2.5673993e-05, 1.3429717e-05, 0.00019749453, 0.0005283235, 0.00024139295, 6.418775e-05, 2.7363027e-05, 4.674108e-05, 0.0056485734, 0.00093852554, 1.0267978e-05, 0.00010909689, 7.582887e-05, 5.551771e-06, 3.0330917e-05, 8.399129e-06, 4.1024146e-06, 9.705505e-06, 8.707255e-06, 4.4605954e-06, 6.7562546e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the americas may alternatively be referred to as america ; however , america may be ambiguous as , in english and several other languages , it can refer to either this entire land ##mas ##s or just the united states of america .'
GOLD SEQ: 	 b'the americas may alternatively be referred to as america ; however , america may be ambiguous as , in english and several other languages , it can refer to either this entire land ##mas ##s or just the united states of america .'
PRED SEQ:	 b'the americas may alternatively be referred to as america ; however , america may be ambiguous as , in english and several other languages , it can refer to either this entire land ##mas ##s or just the united states of america .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0008742252, 0.0012444538, 0.0009227751, 0.05323626, 9.798141e-06, 0.00038592156, 2.3266246e-05, 0.0007018469, 0.0020473872, 1.7560693e-05, 0.0014055121, 5.4625157e-06, 0.0009636475, 0.0075271847, 0.0004646168, 0.15383017, 0.0008621476, 4.412014e-06, 9.462461e-06, 0.0060559628, 4.287791e-05, 0.10241538, 0.045634285, 0.012990057, 3.391359e-06, 0.0010370697, 0.00048834586, 4.2769487e-05, 5.1244297e-06, 0.00022973744, 0.018591538, 0.056654487, 0.0064751026, 0.018263774, 0.01330413, 7.391987e-05, 0.31935433, 2.2271293e-05, 0.00020834662, 2.4495172e-05, 9.0139e-06, 2.0453761e-05, 4.7025333e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'russian battle tanks include t ##34 , the most well - known tank design of world war ii , and further tanks of t - series , including the most produced tank in history , t ##54 / 55 .'
GOLD SEQ: 	 b'russian battle tanks include t ##34 , the most well - known tank design of world war ii , and further tanks of t - series , including the most produced tank in history , t ##54 / 55 .'
PRED SEQ:	 b'russian battle tanks include t ##34 , the most well - known tank design of world war ii , and further tanks of t - series , including the most produced tank in history , t ##54 / 55 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0034173601, 0.0002527977, 2.9491097e-05, 0.0004816756, 1.8405994e-05, 3.3486536e-05, 4.9831747e-06, 7.645367e-05, 0.0053021563, 0.8696093, 0.96235126, 0.87768614, 2.719832e-05, 0.0025585846, 3.532373e-05, 5.2878977e-06, 5.9248323e-06, 3.6686113e-06, 1.7805041e-06, 1.7451674e-05, 0.002587091, 2.038689e-05, 8.578077e-06, 1.0618442e-05, 1.0534262e-05, 2.2992886e-05, 1.9624529e-06, 0.006019883, 9.788746e-06, 0.000148936, 0.00045022074, 6.3947766e-05, 6.301021e-06, 0.00025243955, 5.3812037e-06, 6.155315e-05, 2.3506731e-05, 0.00050775945, 1.4877843e-05, 7.716009e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'@ the granada theater is a 2005 live album by em ##o the get up kids , announced the same day that the band announced that they would be breaking up after ten years .'
GOLD SEQ: 	 b'@ the granada theater is a 2005 live album by em ##o the get up kids , announced the same day that the band announced that they would be breaking up after ten years .'
PRED SEQ:	 b'@ the granada theater is a 2005 live album by the get up kids , announced the same day that the band announced that they would be breaking up after ten years .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [8.9158726e-07, 6.1117595e-07, 8.731692e-07, 6.481781e-07, 8.28535e-07, 1.1577365e-06, 9.405782e-07, 1.550786e-06, 7.311546e-07, 7.7138094e-07, 0.9999455, 0.99994576, 6.9658427e-06, 7.374804e-07, 7.514681e-07, 7.7451153e-07, 6.467949e-07, 2.2626534e-06, 6.450184e-07, 6.825133e-07, 6.60317e-07, 6.2311375e-07, 5.9281564e-07, 6.8359594e-07, 8.4825524e-07, 6.229118e-07, 6.454454e-07, 7.137286e-07, 6.5356465e-07, 1.2362533e-06, 8.521357e-07, 1.5107302e-06, 1.0921453e-06, 7.056051e-07, 5.559844e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"ra ##dley college ( st peter ' s college , ra ##dley ) is a english public school situated on the edge of the village of ra ##dley near ab ##ingdon in oxfordshire ."
GOLD SEQ: 	 b"ra ##dley college ( st peter ' s college , ra ##dley ) is a english public school situated on the edge of the village of ra ##dley near ab ##ingdon in oxfordshire ."
PRED SEQ:	 b"ra ##dley college ( st peter ' s college , ra ##dley ) is a public school situated on the edge of the village of ra ##dley near ab ##ingdon in oxfordshire ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [4.4209974e-05, 4.1399326e-06, 2.7595668e-06, 2.1086591e-06, 5.8381197e-06, 2.125907e-06, 1.3134608e-06, 1.4195219e-06, 1.6430141e-06, 1.1774428e-06, 1.7552821e-06, 2.0754176e-06, 1.2098529e-06, 1.9949994e-05, 0.013815789, 0.9783025, 0.0007014006, 1.3609679e-05, 3.281617e-05, 1.0020017e-05, 2.1386204e-06, 2.4666853e-05, 1.0247396e-06, 1.4871085e-06, 3.2739104e-06, 1.2328519e-06, 2.4034787e-06, 2.0405225e-06, 4.446469e-06, 2.4581113e-06, 2.3972066e-06, 4.264119e-06, 6.640108e-06, 1.8091624e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"van he ##ls ##ing is a member of a large organization called the knights of the holy order who protect human ##kind from an evil they ' have no idea even exists ' ."
GOLD SEQ: 	 b"van he ##ls ##ing is a member of a large organization called the knights of the holy order who protect human ##kind from an evil they ' have no idea even exists ' ."
PRED SEQ:	 b"van he ##ls ##ing is a member of a large organization called the knights of the holy order who protect human ##kind from an evil they ' have no idea even exists ' ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [6.678317e-05, 8.266359e-06, 2.8459392e-05, 6.27027e-06, 8.498006e-05, 1.2351866e-05, 6.5932813e-06, 1.2892556e-06, 1.1157014e-05, 0.062293034, 1.7647537e-05, 1.0337728e-05, 1.3914872e-06, 1.9968174e-06, 1.23324e-06, 1.1558146e-06, 6.1559454e-06, 2.333476e-06, 0.0051967613, 0.043656867, 0.56750643, 0.74319243, 6.3261345e-05, 0.01013973, 0.007942621, 3.107778e-05, 1.5350477e-06, 2.1767696e-06, 1.8679586e-06, 2.2708075e-06, 7.49718e-05, 4.193093e-06, 2.361257e-06, 1.3941011e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"lemon ##d ' s comeback was confirmed by winning his second world cycling championship road race several weeks later , beating sean kelly in the final sprint ."
GOLD SEQ: 	 b"lemon ##d ' s comeback was confirmed by winning his second world cycling championship road race several weeks later , beating sean kelly in the final sprint ."
PRED SEQ:	 b"lemon ##d ' s comeback was confirmed by winning his second world cycling championship road race several weeks later , beating sean kelly in the final sprint ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0026831157, 0.00015958701, 9.298026e-06, 2.2448086e-05, 0.19814968, 3.656547e-05, 0.072349004, 5.663834e-06, 2.9826171e-05, 5.4065836e-06, 3.9398605e-05, 9.63582e-06, 2.5237553e-06, 4.384866e-06, 4.687614e-06, 6.6887096e-06, 0.015030813, 2.2441473e-05, 4.3321406e-06, 2.9180148e-06, 0.40794063, 1.6485752e-05, 3.9103356e-06, 3.2928351e-06, 3.1091558e-06, 8.5419044e-05, 0.00027373264, 3.7081973e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in later years , is ##i became influential as a clearing ##house of conservative publications and as a coordinator of the conservative intellectual movement in america .'
GOLD SEQ: 	 b'in later years , is ##i became influential as a clearing ##house of conservative publications and as a coordinator of the conservative intellectual movement in america .'
PRED SEQ:	 b'in later years , is ##i became a clearing ##house of conservative publications and as a coordinator of the conservative intellectual movement in america .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00014475606, 9.533405e-05, 3.0018093e-06, 3.6753033e-06, 0.00044079762, 0.00014876001, 0.108769566, 0.561998, 0.00013845897, 0.0013184017, 0.054056928, 0.050882105, 1.3053143e-05, 0.11767061, 0.00020949161, 4.173326e-05, 8.509425e-05, 0.0009879163, 0.009027639, 1.7919596e-05, 5.7913054e-05, 0.023424527, 0.0021678433, 1.32365e-05, 1.712525e-05, 5.2173247e-05, 3.327227e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'under the cr ##on ##quist system , the brass ##ical ##es were called the cap ##para ##les , and included among the dil ##eni ##idae .'
GOLD SEQ: 	 b'under the cr ##on ##quist system , the brass ##ical ##es were called the cap ##para ##les , and included among the dil ##eni ##idae .'
PRED SEQ:	 b'under the cr ##on ##quist system , the brass ##ical ##es were called the cap ##para ##les , and included among the dil ##eni ##idae .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.018846825, 0.0010499106, 0.0014717745, 0.00054963294, 0.003358429, 0.01780092, 0.00046871058, 0.0056584724, 0.11112774, 0.043012146, 0.015509, 0.020460557, 0.03391483, 0.005354654, 0.002173343, 0.00541645, 0.005999494, 2.8511604e-05, 0.001549386, 0.009736302, 0.025412435, 0.0018142433, 0.14817937, 0.43870637, 0.14474933, 9.69864e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'thirty - nine spectators , mainly juventus fans , were killed when liverpool fans charged a section of juventus fans .'
GOLD SEQ: 	 b'thirty - nine spectators , mainly juventus fans , were killed when liverpool fans charged a section of juventus fans .'
PRED SEQ:	 b'thirty - nine spectators , mainly juventus fans , were killed when liverpool fans charged a section of juventus fans .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00234678, 0.0005668379, 0.0048274714, 0.001228428, 1.6908872e-06, 0.090504706, 0.0014341875, 0.00013424236, 2.0672157e-06, 0.00042034892, 0.47086102, 1.88527e-05, 0.00035049874, 5.429977e-05, 0.16850686, 0.0012122298, 0.024477059, 5.105318e-06, 0.0004967163, 6.350226e-05, 2.7268707e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'gma ##il sorts e - mail only by conversations ( threads ) , which is a problem for large conversations .'
GOLD SEQ: 	 b'gma ##il sorts e - mail only by conversations ( threads ) , which is a problem for large conversations .'
PRED SEQ:	 b'gma ##il sorts e - mail only by conversations ( threads ) , which is a problem for large conversations .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
